customer_id,registration_date,full_name,email,phone,city,region,age,gender,customer_segment
8001,2023-02-14,Мельник Олег Іванович,user8001@ukr.net,+380503435157,Одеса,Одеська,27,М,Standard
8002,2023-09-01,Савченко Іван Іванович,user8002@gmail.com,+380509149987,Червоноград,Львівська,27,М,Standard
8003,2024-05-14,Кузьменко Анна Сергіївна,user8003@ukr.net,+380507498271,Вишневе,Київська,48,Ж,Standard
8004,2024-03-05,Литвиненко Анна Володимирівна,user8004@gmail.com,+380508672953,Білгород-Дністровський,Одеська,19,Ж,Standard
8005,2022-06-25,Клименко Тетяна Сергіївна,user8005@ukr.net,+380505981375,Чорноморськ,Одеська,32,Ж,Budget
8006,2023-03-26,Семенченко Марія Петрівна,user8006@gmail.com,+380501233318,Червоноград,Львівська,53,Ж,Budget
8007,2024-05-29,Ткаченко Марія Олександрівна,user8007@ukr.net,+380509217550,Дрогобич,Львівська,25,Ж,Standard
8008,2022-12-14,Петренко Марія Іванівна,user8008@gmail.com,+380505977174,Бровари,Київська,64,Ж,Standard
8009,2023-02-04,Семенченко Марія Петрівна,user8009@ukr.net,+380508535441,Бровари,Київська,35,Ж,Standard
8010,2023-09-14,Клименко Юлія Іванівна,user8010@gmail.com,+380501298943,Павлоград,Дніпропетровська,52,Ж,Premium
8011,2024-12-02,Кузьменко Оксана Петрівна,user8011@ukr.net,+380503635636,Червоноград,Львівська,49,Ж,Standard
8012,2022-12-16,Литвиненко Людмила Іванівна,user8012@gmail.com,+380508789412,Южне,Одеська,60,Ж,Budget
8013,2023-12-29,Кравченко Сергій Володимирович,user8013@ukr.net,+380506279183,Київ,Київська,48,М,Budget
8014,2022-05-27,Семенченко Максим Олександрович,user8014@gmail.com,+380504369607,Кривий Ріг,Дніпропетровська,38,М,Premium
8015,2022-04-19,Бондаренко Олена Володимирівна,user8015@ukr.net,+380509863259,Дніпро,Дніпропетровська,25,Ж,Standard
8016,2022-11-30,Бондаренко Олена Іванівна,user8016@gmail.com,+380505829463,Червоноград,Львівська,27,Ж,Standard
8017,2023-06-15,Савченко Катерина Іванівна,user8017@ukr.net,+380506279022,Вишневе,Київська,39,Ж,Standard
8018,2023-02-20,Бондаренко Тетяна Володимирівна,user8018@gmail.com,+380508511176,Кривий Ріг,Дніпропетровська,58,Ж,Standard
8019,2022-12-10,Петренко Сергій Сергійович,user8019@ukr.net,+380504336533,Львів,Львівська,48,М,Standard
8020,2023-10-21,Павленко Оксана Володимирівна,user8020@gmail.com,+380501139626,Стрий,Львівська,42,Ж,Standard
8021,2024-03-27,Василенко Катерина Петрівна,user8021@ukr.net,+380506936609,Київ,Київська,24,Ж,Premium
8022,2022-07-30,Василенко Катерина Петрівна,user8022@gmail.com,+380501937277,Бровари,Київська,61,Ж,Budget
8023,2024-05-17,Бондаренко Вікторія Олександрівна,user8023@ukr.net,+380509112859,Вишневе,Київська,48,Ж,Standard
8024,2023-07-14,Іваненко Володимир Олександрович,user8024@gmail.com,+380504587361,Львів,Львівська,52,М,Premium
8025,2023-04-25,Клименко Роман Сергійович,user8025@ukr.net,+380509288667,Вишневе,Київська,51,М,Premium
8026,2024-10-19,Павленко Олександр Сергійович,user8026@gmail.com,+380509846910,Червоноград,Львівська,46,М,Standard
8027,2022-08-14,Кузьменко Анна Олександрівна,user8027@ukr.net,+380508248488,Київ,Київська,39,Ж,Premium
8028,2022-07-28,Петренко Сергій Володимирович,user8028@gmail.com,+380506480002,Одеса,Одеська,30,М,Standard
8029,2022-06-14,Кравченко Андрій Сергійович,user8029@ukr.net,+380509133735,Київ,Київська,21,М,Budget
8030,2022-08-11,Іваненко Катерина Петрівна,user8030@gmail.com,+380508568399,Київ,Київська,51,Ж,Standard
8031,2023-06-24,Савченко Олег Сергійович,user8031@ukr.net,+380503424774,Біла Церква,Київська,32,М,Premium
8032,2022-12-17,Ткаченко Юрій Іванович,user8032@gmail.com,+380504534846,Ізюм,Харківська,29,М,Standard
8033,2023-11-09,Петренко Анна Олександрівна,user8033@ukr.net,+380509646249,Бровари,Київська,60,Ж,Standard
8034,2022-05-30,Павленко Дмитро Володимирович,user8034@gmail.com,+380505007814,Дрогобич,Львівська,26,М,Premium
8035,2023-06-24,Павленко Сергій Володимирович,user8035@ukr.net,+380506001338,Павлоград,Дніпропетровська,49,М,Budget
8036,2024-06-30,Литвиненко Іван Олександрович,user8036@gmail.com,+380501223749,Львів,Львівська,64,М,Budget
8037,2023-11-27,Ткаченко Ірина Сергіївна,user8037@ukr.net,+380504457553,Павлоград,Дніпропетровська,30,Ж,Standard
8038,2023-09-01,Василенко Вікторія Володимирівна,user8038@gmail.com,+380504675958,Дрогобич,Львівська,47,Ж,Premium
8039,2024-03-27,Кузьменко Дмитро Іванович,user8039@ukr.net,+380502401033,Київ,Київська,31,М,Standard
8040,2022-05-04,Бондаренко Володимир Олександрович,user8040@gmail.com,+380504702605,Нікополь,Дніпропетровська,33,М,Budget
8041,2024-09-07,Савченко Володимир Іванович,user8041@ukr.net,+380505825854,Харків,Харківська,40,М,Standard
8042,2023-05-09,Семенченко Наталія Петрівна,user8042@gmail.com,+380501215188,Кривий Ріг,Дніпропетровська,33,Ж,Standard
8043,2023-04-29,Литвиненко Петро Володимирович,user8043@ukr.net,+380504129770,Червоноград,Львівська,26,М,Standard
8044,2022-02-23,Кравченко Наталія Сергіївна,user8044@gmail.com,+380503181976,Чорноморськ,Одеська,29,Ж,Standard
8045,2022-05-23,Литвиненко Катерина Олександрівна,user8045@ukr.net,+380501061888,Київ,Київська,29,Ж,Standard
8046,2023-12-22,Мельник Олег Сергійович,user8046@gmail.com,+380508012738,Южне,Одеська,47,М,Budget
8047,2024-12-09,Клименко Тетяна Петрівна,user8047@ukr.net,+380502534054,Южне,Одеська,46,Ж,Premium
8048,2023-08-21,Савченко Олег Іванович,user8048@gmail.com,+380506002665,Бровари,Київська,29,М,Standard
8049,2022-09-19,Шевченко Юлія Іванівна,user8049@ukr.net,+380502566117,Бровари,Київська,33,Ж,Budget
8050,2022-12-06,Ткаченко Юрій Олександрович,user8050@gmail.com,+380506550720,Львів,Львівська,42,М,Premium
8051,2023-11-24,Клименко Юрій Олександрович,user8051@ukr.net,+380509450054,Бровари,Київська,49,М,Standard
8052,2022-04-13,Петренко Максим Петрович,user8052@gmail.com,+380501333043,Бровари,Київська,62,М,Standard
8053,2022-01-15,Мельник Іван Сергійович,user8053@ukr.net,+380508300591,Куп'янськ,Харківська,63,М,Standard
8054,2023-09-10,Ткаченко Віктор Володимирович,user8054@gmail.com,+380504875641,Біла Церква,Київська,49,М,Budget
8055,2022-09-28,Мельник Андрій Сергійович,user8055@ukr.net,+380509187608,Біла Церква,Київська,44,М,Standard
8056,2022-10-08,Бондаренко Анна Іванівна,user8056@gmail.com,+380508682294,Вишневе,Київська,60,Ж,Standard
8057,2022-07-01,Василенко Тетяна Сергіївна,user8057@ukr.net,+380504884216,Павлоград,Дніпропетровська,55,Ж,Premium
8058,2024-03-15,Савченко Максим Петрович,user8058@gmail.com,+380506202367,Львів,Львівська,22,М,Budget
8059,2024-12-17,Шевченко Марія Олександрівна,user8059@ukr.net,+380508913381,Львів,Львівська,62,Ж,Standard
8060,2024-08-04,Кузьменко Роман Іванович,user8060@gmail.com,+380502733209,Стрий,Львівська,50,М,Budget
8061,2024-12-27,Кузьменко Марія Сергіївна,user8061@ukr.net,+380509496880,Лозова,Харківська,41,Ж,Standard
8062,2023-11-19,Савченко Юрій Сергійович,user8062@gmail.com,+380503492666,Львів,Львівська,22,М,Standard
8063,2023-07-01,Мельник Вікторія Олександрівна,user8063@ukr.net,+380507034080,Київ,Київська,63,Ж,Premium
8064,2024-09-03,Семенченко Тетяна Сергіївна,user8064@gmail.com,+380501529586,Ізюм,Харківська,30,Ж,Budget
8065,2024-01-22,Клименко Марія Іванівна,user8065@ukr.net,+380501685752,Львів,Львівська,64,Ж,Standard
8066,2023-06-27,Клименко Дмитро Петрович,user8066@gmail.com,+380501147253,Южне,Одеська,26,М,Standard
8067,2023-04-11,Коваленко Володимир Сергійович,user8067@ukr.net,+380506746284,Вишневе,Київська,58,М,Standard
8068,2023-01-12,Мельник Сергій Петрович,user8068@gmail.com,+380508194375,Кривий Ріг,Дніпропетровська,39,М,Standard
8069,2023-04-15,Петренко Вікторія Володимирівна,user8069@ukr.net,+380506670876,Біла Церква,Київська,60,Ж,Standard
8070,2023-08-31,Кузьменко Максим Петрович,user8070@gmail.com,+380508639755,Вишневе,Київська,56,М,Standard
8071,2023-07-24,Ткаченко Людмила Сергіївна,user8071@ukr.net,+380507339667,Дніпро,Дніпропетровська,24,Ж,Standard
8072,2024-10-21,Кузьменко Марія Володимирівна,user8072@gmail.com,+380505814468,Лозова,Харківська,36,Ж,Standard
8073,2022-05-10,Клименко Тетяна Олександрівна,user8073@ukr.net,+380503631976,Вишневе,Київська,42,Ж,Premium
8074,2022-05-14,Савченко Олександр Володимирович,user8074@gmail.com,+380502805543,Білгород-Дністровський,Одеська,19,М,Standard
8075,2024-11-07,Бондаренко Дмитро Іванович,user8075@ukr.net,+380507658962,Харків,Харківська,54,М,Standard
8076,2022-07-22,Семенченко Віктор Сергійович,user8076@gmail.com,+380505775379,Одеса,Одеська,51,М,Standard
8077,2022-05-31,Ткаченко Вікторія Петрівна,user8077@ukr.net,+380502142540,Южне,Одеська,29,Ж,Standard
8078,2022-06-18,Савченко Марія Володимирівна,user8078@gmail.com,+380505188608,Дрогобич,Львівська,53,Ж,Standard
8079,2022-10-23,Бондаренко Роман Сергійович,user8079@ukr.net,+380502299403,Вишневе,Київська,53,М,Standard
8080,2024-09-16,Мельник Юрій Сергійович,user8080@gmail.com,+380506420934,Кривий Ріг,Дніпропетровська,45,М,Standard
8081,2023-04-05,Мельник Вікторія Сергіївна,user8081@ukr.net,+380508547930,Нікополь,Дніпропетровська,53,Ж,Standard
8082,2022-08-14,Семенченко Людмила Володимирівна,user8082@gmail.com,+380502351615,Южне,Одеська,51,Ж,Standard
8083,2022-08-21,Семенченко Юлія Сергіївна,user8083@ukr.net,+380509894631,Кривий Ріг,Дніпропетровська,64,Ж,Standard
8084,2024-07-22,Литвиненко Максим Сергійович,user8084@gmail.com,+380505390859,Кривий Ріг,Дніпропетровська,46,М,Standard
8085,2024-11-28,Кузьменко Петро Володимирович,user8085@ukr.net,+380502836339,Павлоград,Дніпропетровська,32,М,Standard
8086,2024-03-13,Кравченко Тетяна Олександрівна,user8086@gmail.com,+380503237956,Лозова,Харківська,20,Ж,Standard
8087,2023-10-22,Павленко Максим Петрович,user8087@ukr.net,+380507856227,Дрогобич,Львівська,29,М,Standard
8088,2022-08-11,Бондаренко Петро Петрович,user8088@gmail.com,+380503164230,Харків,Харківська,33,М,Standard
8089,2023-12-21,Коваленко Сергій Іванович,user8089@ukr.net,+380509734384,Біла Церква,Київська,27,М,Standard
8090,2023-03-23,Ткаченко Сергій Іванович,user8090@gmail.com,+380503486839,Ізюм,Харківська,40,М,Premium
8091,2022-05-03,Коваленко Олександр Петрович,user8091@ukr.net,+380504242758,Білгород-Дністровський,Одеська,34,М,Standard
8092,2023-01-20,Кузьменко Людмила Іванівна,user8092@gmail.com,+380505742546,Біла Церква,Київська,55,Ж,Standard
8093,2024-05-08,Іваненко Наталія Володимирівна,user8093@ukr.net,+380501181503,Чорноморськ,Одеська,46,Ж,Standard
8094,2023-04-20,Петренко Світлана Петрівна,user8094@gmail.com,+380507638075,Біла Церква,Київська,57,Ж,Premium
8095,2023-04-10,Петренко Сергій Іванович,user8095@ukr.net,+380505740803,Бровари,Київська,22,М,Budget
8096,2022-05-02,Кравченко Юрій Олександрович,user8096@gmail.com,+380501604364,Кривий Ріг,Дніпропетровська,41,М,Standard
8097,2022-11-23,Коваленко Олег Олександрович,user8097@ukr.net,+380508917130,Куп'янськ,Харківська,25,М,Standard
8098,2022-03-12,Савченко Петро Володимирович,user8098@gmail.com,+380505547709,Біла Церква,Київська,30,М,Budget
8099,2024-09-30,Литвиненко Іван Сергійович,user8099@ukr.net,+380503058336,Лозова,Харківська,48,М,Budget
8100,2022-07-05,Кузьменко Вікторія Володимирівна,user8100@gmail.com,+380507176239,Кривий Ріг,Дніпропетровська,44,Ж,Standard
8101,2023-11-24,Павленко Вікторія Володимирівна,user8101@ukr.net,+380501298881,Білгород-Дністровський,Одеська,36,Ж,Budget
8102,2022-11-24,Семенченко Роман Володимирович,user8102@gmail.com,+380509687511,Павлоград,Дніпропетровська,40,М,Standard
8103,2024-08-20,Василенко Віктор Олександрович,user8103@ukr.net,+380502280844,Нікополь,Дніпропетровська,22,М,Budget
8104,2022-08-29,Шевченко Андрій Петрович,user8104@gmail.com,+380504899638,Червоноград,Львівська,33,М,Budget
8105,2023-08-09,Мельник Юлія Олександрівна,user8105@ukr.net,+380506369080,Бровари,Київська,37,Ж,Standard
8106,2022-07-03,Кравченко Сергій Сергійович,user8106@gmail.com,+380501303736,Чорноморськ,Одеська,33,М,Premium
8107,2024-04-08,Коваленко Людмила Сергіївна,user8107@ukr.net,+380502190879,Дрогобич,Львівська,50,Ж,Standard
8108,2024-05-27,Іваненко Світлана Володимирівна,user8108@gmail.com,+380505318090,Бровари,Київська,36,Ж,Budget
8109,2024-06-20,Кравченко Роман Петрович,user8109@ukr.net,+380508141691,Чорноморськ,Одеська,63,М,Standard
8110,2022-02-15,Мельник Людмила Іванівна,user8110@gmail.com,+380501731546,Харків,Харківська,40,Ж,Standard
8111,2022-03-20,Ткаченко Андрій Володимирович,user8111@ukr.net,+380509448676,Білгород-Дністровський,Одеська,60,М,Standard
8112,2023-05-14,Коваленко Тетяна Петрівна,user8112@gmail.com,+380509842536,Нікополь,Дніпропетровська,52,Ж,Budget
8113,2022-10-24,Бондаренко Юрій Петрович,user8113@ukr.net,+380507583286,Лозова,Харківська,32,М,Standard
8114,2024-11-15,Кравченко Олена Володимирівна,user8114@gmail.com,+380501751714,Львів,Львівська,36,Ж,Budget
8115,2022-08-09,Шевченко Олександр Володимирович,user8115@ukr.net,+380501044767,Львів,Львівська,38,М,Budget
8116,2022-01-10,Ткаченко Світлана Олександрівна,user8116@gmail.com,+380505409807,Харків,Харківська,50,Ж,Standard
8117,2023-05-10,Кравченко Людмила Олександрівна,user8117@ukr.net,+380504781067,Дніпро,Дніпропетровська,53,Ж,Premium
8118,2022-08-09,Клименко Олександр Олександрович,user8118@gmail.com,+380502955741,Київ,Київська,35,М,Standard
8119,2023-12-16,Василенко Юрій Володимирович,user8119@ukr.net,+380501380856,Чорноморськ,Одеська,54,М,Budget
8120,2024-12-02,Клименко Людмила Іванівна,user8120@gmail.com,+380504686912,Южне,Одеська,60,Ж,Standard
8121,2022-08-20,Павленко Юрій Володимирович,user8121@ukr.net,+380501234479,Куп'янськ,Харківська,57,М,Standard
8122,2022-12-06,Василенко Петро Іванович,user8122@gmail.com,+380504065362,Дрогобич,Львівська,33,М,Standard
8123,2024-08-10,Петренко Вікторія Володимирівна,user8123@ukr.net,+380501623040,Нікополь,Дніпропетровська,39,Ж,Standard
8124,2022-11-07,Кравченко Віктор Сергійович,user8124@gmail.com,+380501776828,Харків,Харківська,44,М,Standard
8125,2024-08-10,Кузьменко Світлана Володимирівна,user8125@ukr.net,+380509462475,Куп'янськ,Харківська,48,Ж,Premium
8126,2022-01-04,Петренко Олег Володимирович,user8126@gmail.com,+380501661178,Біла Церква,Київська,43,М,Standard
8127,2024-02-09,Клименко Світлана Сергіївна,user8127@ukr.net,+380506935496,Дрогобич,Львівська,46,Ж,Standard
8128,2022-05-15,Мельник Ірина Олександрівна,user8128@gmail.com,+380509292406,Чорноморськ,Одеська,40,Ж,Premium
8129,2023-02-24,Ткаченко Вікторія Олександрівна,user8129@ukr.net,+380501040985,Львів,Львівська,23,Ж,Standard
8130,2024-01-09,Савченко Марія Олександрівна,user8130@gmail.com,+380509940126,Львів,Львівська,31,Ж,Standard
8131,2023-01-12,Ткаченко Вікторія Сергіївна,user8131@ukr.net,+380506543523,Стрий,Львівська,39,Ж,Standard
8132,2024-07-13,Шевченко Оксана Петрівна,user8132@gmail.com,+380507542879,Харків,Харківська,19,Ж,Premium
8133,2024-11-13,Павленко Андрій Володимирович,user8133@ukr.net,+380502972555,Чорноморськ,Одеська,62,М,Standard
8134,2024-04-13,Павленко Наталія Петрівна,user8134@gmail.com,+380504190101,Лозова,Харківська,61,Ж,Standard
8135,2023-06-13,Іваненко Людмила Сергіївна,user8135@ukr.net,+380501121070,Лозова,Харківська,22,Ж,Standard
8136,2023-08-19,Кузьменко Роман Сергійович,user8136@gmail.com,+380504956824,Стрий,Львівська,63,М,Standard
8137,2023-04-25,Литвиненко Юлія Петрівна,user8137@ukr.net,+380506234106,Ізюм,Харківська,59,Ж,Standard
8138,2024-04-05,Василенко Петро Іванович,user8138@gmail.com,+380506600350,Южне,Одеська,27,М,Standard
8139,2024-02-21,Петренко Олександр Володимирович,user8139@ukr.net,+380506809608,Дрогобич,Львівська,26,М,Premium
8140,2022-03-08,Клименко Анна Петрівна,user8140@gmail.com,+380502281613,Київ,Київська,30,Ж,Standard
8141,2022-06-23,Ткаченко Юрій Петрович,user8141@ukr.net,+380505353991,Куп'янськ,Харківська,50,М,Premium
8142,2023-10-27,Клименко Петро Петрович,user8142@gmail.com,+380509460984,Лозова,Харківська,51,М,Standard
8143,2024-09-27,Клименко Олег Іванович,user8143@ukr.net,+380505489081,Куп'янськ,Харківська,28,М,Standard
8144,2024-03-16,Петренко Катерина Олександрівна,user8144@gmail.com,+380503641461,Дніпро,Дніпропетровська,41,Ж,Budget
8145,2023-10-11,Литвиненко Вікторія Іванівна,user8145@ukr.net,+380504652831,Одеса,Одеська,54,Ж,Budget
8146,2022-11-28,Кравченко Людмила Олександрівна,user8146@gmail.com,+380501244166,Южне,Одеська,48,Ж,Premium
8147,2023-03-27,Мельник Максим Іванович,user8147@ukr.net,+380501805608,Павлоград,Дніпропетровська,24,М,Standard
8148,2022-07-10,Ткаченко Анна Володимирівна,user8148@gmail.com,+380503062239,Червоноград,Львівська,52,Ж,Standard
8149,2022-07-26,Клименко Андрій Іванович,user8149@ukr.net,+380505767347,Білгород-Дністровський,Одеська,36,М,Premium
8150,2024-11-22,Семенченко Андрій Петрович,user8150@gmail.com,+380508665790,Київ,Київська,50,М,Standard
8151,2022-11-17,Петренко Дмитро Олександрович,user8151@ukr.net,+380501523237,Кривий Ріг,Дніпропетровська,32,М,Standard
8152,2023-04-22,Павленко Марія Петрівна,user8152@gmail.com,+380504372139,Стрий,Львівська,61,Ж,Standard
8153,2024-01-10,Василенко Тетяна Володимирівна,user8153@ukr.net,+380502019908,Київ,Київська,63,Ж,Standard
8154,2024-02-19,Клименко Максим Олександрович,user8154@gmail.com,+380506923612,Бровари,Київська,50,М,Budget
8155,2023-08-15,Литвиненко Роман Олександрович,user8155@ukr.net,+380507722666,Київ,Київська,38,М,Standard
8156,2024-03-12,Савченко Петро Олександрович,user8156@gmail.com,+380502125213,Бровари,Київська,40,М,Standard
8157,2024-09-14,Кравченко Олег Олександрович,user8157@ukr.net,+380509559832,Харків,Харківська,63,М,Standard
8158,2024-03-30,Іваненко Ірина Олександрівна,user8158@gmail.com,+380504077734,Харків,Харківська,26,Ж,Standard
8159,2022-06-09,Клименко Ірина Петрівна,user8159@ukr.net,+380508799096,Київ,Київська,61,Ж,Standard
8160,2023-03-29,Савченко Дмитро Сергійович,user8160@gmail.com,+380507858028,Одеса,Одеська,19,М,Standard
8161,2024-06-06,Мельник Максим Олександрович,user8161@ukr.net,+380501858604,Куп'янськ,Харківська,64,М,Standard
8162,2023-05-20,Шевченко Наталія Володимирівна,user8162@gmail.com,+380502184441,Білгород-Дністровський,Одеська,64,Ж,Premium
8163,2024-07-08,Кузьменко Іван Сергійович,user8163@ukr.net,+380501142703,Лозова,Харківська,25,М,Standard
8164,2024-03-21,Коваленко Тетяна Петрівна,user8164@gmail.com,+380507901843,Стрий,Львівська,23,Ж,Standard
8165,2023-07-31,Павленко Марія Сергіївна,user8165@ukr.net,+380508967669,Бровари,Київська,51,Ж,Standard
8166,2023-08-20,Павленко Петро Володимирович,user8166@gmail.com,+380505060976,Біла Церква,Київська,54,М,Standard
8167,2023-07-23,Бондаренко Юрій Володимирович,user8167@ukr.net,+380506285073,Одеса,Одеська,55,М,Standard
8168,2023-10-10,Клименко Наталія Олександрівна,user8168@gmail.com,+380503199905,Одеса,Одеська,65,Ж,Budget
8169,2023-12-26,Петренко Марія Володимирівна,user8169@ukr.net,+380502019046,Южне,Одеська,56,Ж,Standard
8170,2023-01-16,Савченко Олександр Володимирович,user8170@gmail.com,+380503390619,Львів,Львівська,18,М,Standard
8171,2023-02-28,Коваленко Наталія Сергіївна,user8171@ukr.net,+380505198763,Южне,Одеська,54,Ж,Standard
8172,2024-02-12,Петренко Наталія Іванівна,user8172@gmail.com,+380507317356,Куп'янськ,Харківська,23,Ж,Budget
8173,2022-12-21,Мельник Іван Сергійович,user8173@ukr.net,+380501125011,Дрогобич,Львівська,38,М,Budget
8174,2022-04-07,Шевченко Катерина Олександрівна,user8174@gmail.com,+380507579527,Бровари,Київська,29,Ж,Standard
8175,2024-10-03,Кравченко Вікторія Сергіївна,user8175@ukr.net,+380501277589,Червоноград,Львівська,48,Ж,Premium
8176,2024-01-06,Бондаренко Наталія Олександрівна,user8176@gmail.com,+380506545092,Ізюм,Харківська,26,Ж,Standard
8177,2022-07-30,Семенченко Володимир Сергійович,user8177@ukr.net,+380506985049,Лозова,Харківська,49,М,Standard
8178,2022-02-01,Кузьменко Юрій Сергійович,user8178@gmail.com,+380505209123,Южне,Одеська,38,М,Standard
8179,2024-10-14,Кузьменко Катерина Петрівна,user8179@ukr.net,+380509826869,Одеса,Одеська,65,Ж,Budget
8180,2024-12-07,Василенко Марія Сергіївна,user8180@gmail.com,+380507494481,Чорноморськ,Одеська,45,Ж,Standard
8181,2022-01-26,Ткаченко Олександр Володимирович,user8181@ukr.net,+380501224745,Вишневе,Київська,44,М,Premium
8182,2024-01-28,Бондаренко Дмитро Олександрович,user8182@gmail.com,+380508246941,Бровари,Київська,47,М,Standard
8183,2022-11-19,Бондаренко Володимир Іванович,user8183@ukr.net,+380505305256,Лозова,Харківська,64,М,Standard
8184,2024-07-23,Ткаченко Світлана Петрівна,user8184@gmail.com,+380509856895,Харків,Харківська,50,Ж,Standard
8185,2024-08-12,Клименко Олег Сергійович,user8185@ukr.net,+380509239745,Ізюм,Харківська,41,М,Budget
8186,2024-10-15,Іваненко Андрій Сергійович,user8186@gmail.com,+380505962211,Біла Церква,Київська,27,М,Standard
8187,2024-04-26,Савченко Максим Іванович,user8187@ukr.net,+380501204141,Львів,Львівська,18,М,Premium
8188,2022-08-12,Петренко Петро Іванович,user8188@gmail.com,+380505834511,Лозова,Харківська,26,М,Standard
8189,2023-11-03,Шевченко Максим Сергійович,user8189@ukr.net,+380504684486,Біла Церква,Київська,50,М,Standard
8190,2024-04-20,Ткаченко Роман Сергійович,user8190@gmail.com,+380508231663,Вишневе,Київська,18,М,Standard
8191,2022-04-15,Клименко Юрій Петрович,user8191@ukr.net,+380504494439,Стрий,Львівська,31,М,Budget
8192,2023-12-30,Семенченко Володимир Олександрович,user8192@gmail.com,+380508939860,Бровари,Київська,27,М,Standard
8193,2024-04-25,Бондаренко Іван Олександрович,user8193@ukr.net,+380509214509,Вишневе,Київська,44,М,Standard
8194,2023-04-25,Мельник Оксана Іванівна,user8194@gmail.com,+380501438740,Червоноград,Львівська,24,Ж,Standard
8195,2024-06-15,Василенко Олександр Іванович,user8195@ukr.net,+380505605418,Київ,Київська,28,М,Standard
8196,2024-02-02,Бондаренко Тетяна Володимирівна,user8196@gmail.com,+380502220489,Харків,Харківська,39,Ж,Budget
8197,2022-05-28,Литвиненко Петро Сергійович,user8197@ukr.net,+380502123369,Кривий Ріг,Дніпропетровська,28,М,Standard
8198,2022-02-28,Кузьменко Максим Володимирович,user8198@gmail.com,+380502344237,Київ,Київська,54,М,Budget
8199,2023-11-20,Кравченко Ірина Олександрівна,user8199@ukr.net,+380507784358,Чорноморськ,Одеська,49,Ж,Standard
8200,2022-06-14,Петренко Світлана Олександрівна,user8200@gmail.com,+380508557818,Білгород-Дністровський,Одеська,49,Ж,Standard
8201,2024-02-13,Литвиненко Олена Петрівна,user8201@ukr.net,+380507039043,Ізюм,Харківська,46,Ж,Standard
8202,2023-03-18,Коваленко Сергій Сергійович,user8202@gmail.com,+380503440372,Нікополь,Дніпропетровська,52,М,Budget
8203,2024-01-20,Павленко Петро Сергійович,user8203@ukr.net,+380506901579,Київ,Київська,50,М,Standard
8204,2024-03-10,Петренко Анна Петрівна,user8204@gmail.com,+380505422648,Ізюм,Харківська,20,Ж,Budget
8205,2023-06-27,Іваненко Дмитро Олександрович,user8205@ukr.net,+380508237315,Біла Церква,Київська,64,М,Standard
8206,2024-06-03,Бондаренко Роман Петрович,user8206@gmail.com,+380505216846,Нікополь,Дніпропетровська,38,М,Standard
8207,2024-12-17,Шевченко Олег Олександрович,user8207@ukr.net,+380503960997,Львів,Львівська,45,М,Standard
8208,2022-09-27,Клименко Наталія Сергіївна,user8208@gmail.com,+380507801235,Стрий,Львівська,32,Ж,Standard
8209,2022-06-20,Шевченко Олена Олександрівна,user8209@ukr.net,+380504095202,Київ,Київська,27,Ж,Standard
8210,2022-11-06,Савченко Оксана Петрівна,user8210@gmail.com,+380506824117,Дніпро,Дніпропетровська,62,Ж,Premium
8211,2022-09-03,Шевченко Наталія Іванівна,user8211@ukr.net,+380506508882,Білгород-Дністровський,Одеська,50,Ж,Standard
8212,2024-10-02,Бондаренко Олег Володимирович,user8212@gmail.com,+380501440373,Бровари,Київська,30,М,Standard
8213,2023-07-03,Коваленко Роман Сергійович,user8213@ukr.net,+380509972698,Вишневе,Київська,41,М,Standard
8214,2022-08-06,Василенко Вікторія Петрівна,user8214@gmail.com,+380508794655,Кривий Ріг,Дніпропетровська,30,Ж,Premium
8215,2023-08-19,Мельник Олег Володимирович,user8215@ukr.net,+380503722598,Южне,Одеська,50,М,Standard
8216,2022-05-15,Мельник Олег Іванович,user8216@gmail.com,+380509178108,Нікополь,Дніпропетровська,62,М,Budget
8217,2022-04-13,Петренко Максим Петрович,user8217@ukr.net,+380501890484,Куп'янськ,Харківська,32,М,Standard
8218,2022-06-17,Василенко Олександр Іванович,user8218@gmail.com,+380502816793,Вишневе,Київська,24,М,Budget
8219,2024-10-13,Кузьменко Марія Петрівна,user8219@ukr.net,+380508876380,Дніпро,Дніпропетровська,32,Ж,Standard
8220,2024-08-06,Кузьменко Наталія Олександрівна,user8220@gmail.com,+380501062797,Одеса,Одеська,26,Ж,Premium
8221,2023-04-11,Мельник Юрій Олександрович,user8221@ukr.net,+380503090934,Червоноград,Львівська,45,М,Premium
8222,2024-03-21,Коваленко Максим Володимирович,user8222@gmail.com,+380509317634,Харків,Харківська,45,М,Standard
8223,2023-06-30,Мельник Світлана Олександрівна,user8223@ukr.net,+380506675439,Харків,Харківська,53,Ж,Budget
8224,2023-11-30,Ткаченко Тетяна Іванівна,user8224@gmail.com,+380501977068,Южне,Одеська,35,Ж,Standard
8225,2024-05-16,Василенко Катерина Іванівна,user8225@ukr.net,+380505914298,Білгород-Дністровський,Одеська,38,Ж,Premium
8226,2024-06-29,Мельник Максим Володимирович,user8226@gmail.com,+380504983190,Нікополь,Дніпропетровська,24,М,Standard
8227,2023-03-12,Литвиненко Олена Володимирівна,user8227@ukr.net,+380504062757,Стрий,Львівська,23,Ж,Premium
8228,2024-03-11,Іваненко Оксана Петрівна,user8228@gmail.com,+380504600303,Дніпро,Дніпропетровська,37,Ж,Standard
8229,2024-09-19,Кравченко Юлія Сергіївна,user8229@ukr.net,+380502063411,Южне,Одеська,18,Ж,Standard
